Title	Suburb	Address	Address 2	State	Postcode
HURSTBRIDGE CELLARS IGA+LIQ X	HURSTBRIDGE	796 MAIN RD		VIC	3099
IGA FERNTREE GULLY	FERNTREE GULLY	3-4/107 STATION ST		VIC	3156
IGA KING ST X	MELBOURNE	1/212 KING ST		VIC	3000
JASON'S IGA S/MARKET	OUYEN	64-70 OKE ST		VIC	3490
JEFFERIES SUPERMARKET X	CROYDON	40-42 PLYMOUTH RD		VIC	3136
JERILDERIE SUPERMARKET	JERILDERIE	75 JERILDERIE ST		VIC	2716
JINDERA IGA PLUS LIQ X	JINDERA	CNR CREEK&URANA STREETS		VIC	2640
KENSINGTON IGA PLUS LIQ	KENSINGTON	16-22 GATEHOUSE DRIVE		VIC	3031
KFL IGA S/MARKET	SPRINGVALE	46-58 BUCKINGHAM AVE		VIC	3171
KING ISLAND IGA+LIQUOR	KING ISLAND	8-12 MAIN STREET CURRIE		VIC	7256
KLF MOOROOLBARK MART IGA	MOOROOLBARK	66-74 BRICE AVE		VIC	3138
KNOXFIELD IGA+LIQ X	KNOXFIELD	1579 FERNTREE GULLY ROAD		VIC	3180
KOROIT LIC SUPERMARKET X	KOROIT	150 COMMERCIAL RD		VIC	3282
KORUMBURRA MICHAELS S/M IGA X	KORUMBURRA	3 SOUTH RAILWAY CRES		VIC	3950
LANCEFIELD IGA	LANCEFIELD	21 HIGH STREET		VIC	3405
LANG LANG IGA PLUS LIQUOR	LANG LANG	30-32 WESTERNPORT RD		VIC	3984
LAVERTON IGA X	LAVERTON	10 AVIATION ROAD		VIC	3028
LAY FAMILY SUPERMARKET	FRANKSTON NORTH	54-56 MAHOGANY AVE		VIC	3200
LEE'S IGA SUPERMARKET WATSONIA	WATSONIA	CNR ORANA DR & KARDINA ST		VIC	3087
LEONGATHA MICHAEL'S S/M IGA X	LEONGATHA	CNR CHURCH & BRUCE STS		VIC	3953
LEO'S FINE FOOD & WINE	HEIDELBERG	133 BURGUNDY ST		VIC	3084
LEO'S HARTWELL	GLEN IRIS	1 SOMERSET ROAD		VIC	3146
LEO'S SHOP-IN KEW	KEW	26 PRINCESS ST		VIC	3101
LOCKHART IGA EVERYDAY X	LOCKHART	146 GREEN ST		VIC	2656
LONSDALE ST IGA XPRESS	MELBOURNE	35-41 LONSDALE STREET		VIC	3000
LOWER PLENTY CELLARS EDC	LOWER PLENTY	101-105 MAIN RD		VIC	3093
LYGON ST IGA XPRESS	CARLTON	103-107 LYGON STREET		VIC	3053
MACEDON IGA X	MACEDON	20 VICTORIA ST		VIC	3013
MADDERNS IGA CASTLEMAINE X	CASTLEMAINE	241 BARKER ST		VIC	3450
MAIDENGULLY IGA+LIQUOR X	MAIDENGULLY	737 CALDER HIGHWAY		VIC	3551
MAJORS SUPA IGA X	ROCHESTER	12-18 GILLIES ST		VIC	3561
MALDON IGA PLUS LIQUOR	MALDON	11-17 MAIN STREET		VIC	3403
MALLACOOTA IGA	MALLACOOTA	49 MAURICE AVENUE		VIC	3892
MALVERN EAST GROCER IGA XPRESS	MALVERN EAST	1/472-486 WAVERLEY ROAD		VIC	3145
MALVERN IGA XPRESS + LIQUOR	MALVERN	1368-1372 MALVERN ROAD		VIC	3144
MARCOS IGA N/WARREN X	NARREN WARREN N	SHP 3 OAKVIEW BLD		VIC	3804
MARIBYRNONG IGA EXPRESS	MARIBYRNONG	SHP 21-23 WEST ROAD		VIC	3032
MARKS SUPERMARKET X	MANSFIELD	45-51 HIGH ST		VIC	3722
MARYBOROUGH S/MART IGA X	MARYBOROUGH	70-75 NOLAN ST		VIC	3465
MAXI FOODS BALLARAT IGA	BALLARAT	601 LATROBE STREET		VIC	3350
MAXI FOODS FERNTREE GULLY IGA	FERNTREE GULLY	1202 BURWOOD HWY		VIC	3156
MAXI IGA CASTLEMAINE	CASTLEMAINE	CNR MOSTYN & HARGRAVES ST		VIC	3450
MEENIYAN IGA PLUS LIQUOR	MEENIYAN	100-102 WHITELAW STREET		VIC	3956
MELROSE IGA	NORTH MELBOURNE	19-23 MELROSE ST		VIC	3051
MIRBOO NTH IGA LIQ	MIRBOO NORTH	72-74 RIDGEWAY		VIC	3871
MITCHAM IGA XPRESS	MITCHAM	578-582 MITCHAM ROAD		VIC	3132
MOE IGA PLUS LIQUOR	MOE	41-47 ELIZABETH ST		VIC	3825
MONTROSE IGA PLUS LIQUOR X	MONTROSE	924 MT DANDENONG TOURIST		VIC	3765
MOONEE PONDS IGA XPRESS	MOONEE PONDS	124-126 MARIBYRNONG ROAD		VIC	3039
MORDIALLOC IGA XPRESS UNBANNER	MORDIALLOC	81 WARREN ROAD		VIC	3195
MORGANS GLENGALA(SUNSHINE) X	SUNSHINE WEST	475 FITZGERALD ROAD		VIC	3020
MORGANS MEADOW HEIGHTS IGA X	MEADOW HEIGHTS	PARINGA BVD		VIC	3048
MORGANS S/MART DELAHEY IGA X	DELAHEY	CNR KINGS & TAYLORS ROAD		VIC	3037
MORGANS S/MART GISBORNE IGA X	GISBORNE	VILLAGE SHOPPING CENTRE		VIC	3437
MORGANS S/MART MELTON IGA X	MELTON	335-345 HIGH ST		VIC	3337
MORGANS S/MART SUNBURY IGA X	MELTON	P.O.BOX 301		VIC	3337
MORTLAKE IGA LIQUOR	MORTLAKE	47 OFFICER ST		VIC	3272
MOUNT MARTHA SUPA IGA X	MOUNT MARTHA	8-16 LOCHIEL AVE		VIC	3934
MT DANDENONG IGA LIQUOR	OLINDA	1526 MT D'NONG TOURIST RD		VIC	3788
MT EVELYN S/MART IGA X	MOUNT EVELYN	38-40 YORK RD		VIC	3796
MULGRAVE CELLARS IGA PLUS LIQ	MULGRAVE	36 WANDA STREET		VIC	3170
MURRUMBEENA IGA XPRESS X	MURRUMBEENA	235 MURRUMBEENA RD		VIC	3163
MURTOA IGA XPRESS	MURTOA	20 MCDONALD STREET		VIC	3390
NARRE WARREN STH IGA	NARRE WARREN SO	ORMOND RD & SEEBECK DR		VIC	3805
NATHALIA SUPERMARKET X	NATHALIA	13-19 BLAKE ST		VIC	3638
NEERIM SOUTH IGA X	NEERIM SOUTH	147 MAIN ROAD		VIC	3831
NEWHAVEN IGA+LIQUOR	NEWHAVEN	SHOP1-3/8 FORREST AVENUE		VIC	3925
NEWLANDER IGA CELLARS X	BELL PARK	45-47 HUGHES ST		VIC	3215
NEWPORT IGA PLUS LIQUOR	NEWPORT	2-6 MASON STREET		VIC	3015
NHILL S/MARKET X	NHILL	90 NELSON STREET		VIC	3418
NORRIS PARK IGA PLUS LIQUOR X	NORTH ALBURY	545 UNION ROAD		VIC	2640
NORTH MELB IGA XPRESS FLEM RD	NORTH MELBOURNE	75 FLEMINGTON ROAD		VIC	3051
NORTH MELB SUPA IGA ERROL ST X	NORTH MELBOURNE	20-26 ERROL ST		VIC	3051
NORTHCOTE IGA PLUS LIQ X	NORTHCOTE	284 HIGH STREET		VIC	3070
NYAH WEST IGA XPRESS + LIQUOR	NYAH WEST	132 MONASH AVENUE		VIC	3595
ORBOST IGA XPRESS *PBD*	ORBOST	168 NICHOLSON STREET		VIC	3888
ORMOND IGA PLUS LIQ	ORMOND	505-511 NORTH ROAD		VIC	3204
PARK ST IGA X-PRESS + LIQUOR	SOUTH MELBOURNE	36 PARK STREET		VIC	3205
PASCOE VALE IGA XPRESS + LIQ X	PASCOE VALE	110-112 KENT ROAD		VIC	3044
PAULS SUPERMARKET IGA X	RINGWOOD EAST	82 RAILWAY AVE		VIC	3135
PEARCEDALE IGA PLUS LIQUOR X	PEARCEDALE	83-93 BAXTER-TOORADIN RD		VIC	3912
PIEDIMONTES NTH FITZROY	FITZROY NORTH	43 BEST ST		VIC	3068
PIEDIMONTE'S P/VALE	PASCOE VALE	366 BELL ST		VIC	3044
POINT COOK IGA	WERRIBEE	7/13 ADELNHI BLVD		VIC	3030
POINT COOK IGA X	POINT COOK	48 TOM ROBERT PARADE		VIC	3030
POINT LONSDALE IGA X	POINT LONSDALE	93-97 POINT LONSDALE ROAD		VIC	3225
POOWONG IGA XPRESS	POOWONG	17-19 RANCEBY ROAD		VIC	3988
POPLAR IGA	SHEPPARTON	16-18 POPLAR AVE		VIC	3630
PORT FAIRY IGA SUPERMARKET X	PORT FAIRY	34 SACKVILLE ST		VIC	3284
PORT MELBOURNE IGA+LIQUOR X	PORT MELBOURNE	78 BAY STREET		VIC	3207
PORTLAND IGA SUPERMARKET IGA	PORTLAND	24 PERCY ST		VIC	3305
PRINCES HILL IGA XPRESS	PRINCES HILL	1-9 LYGON STREET		VIC	3057
PYRAMID HILL IGA S/MART	PYRAMID HILL	2 KELLY STREET		VIC	3575
QUEEN ST IGA EXPRESS( 370) X	MELBOURNE	370 QUEEN STREET		VIC	3000
QUEEN ST IGA EXPRESS(85)	MELBOURNE	85 QUEEN STREET		VIC	3000
QUINTON'S IGA WARRANDYTE	WARRANDYTE	402 HEIDELBERG/WARRANDYTE		VIC	3113
RAINBOW IGA XPRESS	RAINBOW	36-38 FEDERAL STREET		VIC	3424
RENAISSANCE HAWTHORN SQRE X	HAWTHORN	102 BURWOOD RD		VIC	3122
RENAISSANCE IGA G/FERRIE RD X	HAWTHORN	550 GLENFERRIE RD		VIC	3122
RESERVOIR S/M	RESERVOIR	26-30 EDWARDS ST		VIC	3073
REYNOLDS IGA COLAC X	COLAC EAST	62-66 MURRAY STREET		VIC	3250
RICHMOND IGA XPRESS	RICHMOND	516-524 BRIDGE ROAD		VIC	3121
RIPPONLEA IGA XPRESS	RIPPONLEA	39-43 GLEN EIRA ROAD		VIC	3185
RITCHIES GRIFFITH X	GRIFFITH	SHOP 1, 10-12 YAMBIL ST		VIC	2680
RITCHIES IGA ARARAT X	ARARAT	58-66 VINCENT STREET		VIC	3377
RITCHIES IGA HAMILTON X	HAMILTON	72 LONSDALE STREET		VIC	3300
RITCHIES IGA IRYMPLE X	IRYMPLE	2019-2111 15TH STREET		VIC	3498
RITCHIES IGA KYABRAM X	KYABRAM	16-26 ALBION STREET		VIC	3620
RITCHIES IGA MILDURA X	MILDURA	107 DEAKIN AVENUE		VIC	3500
RITCHIES IGA RED CLIFFS X	RED CLIFFS	5-11 ILEX STREET		VIC	3496
RITCHIES IGA ROBINVALE	ROBINVALE	1-12 LATJE ROAD		VIC	3549
RITCHIES IGA STAWELL X	STAWELL	126-128 GOLD LEAF MALL		VIC	3380
RITCHIES IGA TATURA X	TATURA	4 WALSH STREET		VIC	3616
RITCHIES IGA WARRACKNAMBEAL X	WARRACKNABEAL	141 SCOTT STREET		VIC	3393
RITCHIES SUPA IGA BRIGHT X	BRIGHT	16 IRELAND STREET		VIC	3741
RITCHIES SUPA IGA MINERS RESTX	MINERS REST	181-183 HOWE STREET		VIC	3352
RITCHIES YARRA GLEN X	YARRA GLEN	SHOP 1/38 BELL STREET		VIC	3775
RITCHIES-ASPENDALE X	ASPENDALE GARDE	CNR NARELLE DR&KERNEY RD		VIC	3195
RITCHIES-BAIRNSDALE X	WY YUNG	30 HOWITT AVENUE		VIC	3198
RITCHIES-BALNARRING RS X	BALNARRING	1 RUSSELL STREET		VIC	3926
RITCHIES-BEECHWORTH X	BEECHWORTH	1 HARPER AVENUE		VIC	3747
RITCHIES-CAMPERDOWN X	CAMPERDOWN	139 MANIFOLD ST		VIC	3260
RITCHIES-CARRUM DOWNS X	CARRUM DOWNS	SHP9,1095F'STON-D'NOND RD		VIC	3201
RITCHIES-CHURCHILL X	CHURCHILL	SHOP 8, GEORGINA WAY		VIC	3842
RITCHIES-COBDEN X	COBDEN	24 CURDIE ST		VIC	3266
RITCHIES-COBRAM X	COBRAM	CNR BARKLY & SYDNEY STS		VIC	3644
RITCHIES-CRANBOURNE X	CRANBOURNE	47-53 HIGH ST		VIC	3977
RITCHIES-DIAMOND CREEK X	DIAMOMD CREEK	64 MAIN-HURSTBRIDGE RD		VIC	3089
RITCHIES-DROMANA X	DROMANA	SHP13 217 POINT NEPEAN RD		VIC	3936
RITCHIES-EAST BENTLEIGH X	BENTLEIGH EAST	769 CENTRE RD		VIC	3165
RITCHIES-EMERALD X	EMERALD	LOT7 BELGRAVE-GEMBROOK RD		VIC	3782
RITCHIES-FRANKSTON-BEACH ST X	FRANKSTON	207-211 BEACH ST		VIC	3199
RITCHIES-HASTINGS (2) RS X	HASTINGS	11 HIGH ST		VIC	3915
RITCHIES-MAFFRA X	MAFFRA	102 JOHNSON ST		VIC	3860
RITCHIES-MOUNT ELIZA RS X	MOUNT ELIZA	89 MT ELIZA WAY		VIC	3930
RITCHIES-MOUNT WAVERLEY X	MOUNT WAVERLEY	HAMILTON PL		VIC	3149
RITCHIES-NARRE WARREN RS X	NARRE WARREN	4-14 WEBB ST		VIC	3805
RITCHIES-PAYNESVILLE X	PAYNESVILLE	SH 3 - 5 WELLINGTON ST		VIC	3880
RITCHIES-RINGWOOD X	RINGWOOD NORTH	204 WARRANDYTE RD		VIC	3134
RITCHIES-ROWVILLE X	ROWVILLE	SHOP 1 WELLINGTON VILLAGE		VIC	3178
RITCHIES-SALE X	SALE	177-179 YORK ST		VIC	3850
RITCHIES-SEAFORD X	SEAFORD	280 SEAFORD RD		VIC	3198
RITCHIES-SOMERVILLE RS X	SOMERVILLE	2 ERAMOSA RD		VIC	3912
RITCHIES-TIMBOON X	TIMBOON	27 PORT CAMPBELL RD		VIC	3268
RITCHIES-TOWER HILL RS	FRANKSTON	HASTINGS & GOLF LINKS RD		VIC	3199
RITCHIES-WANTIRNA X	WANTIRNA	SHOP 17&18,24-29 THE MALL		VIC	3152
RITCHIES-WONTHAGGI RS X	WONTHAGGI	160 GRAHAM ST		VIC	3995
RITCHIES-YARRAWONGA X	YARRAWONGA	2-10 BELMORE ST		VIC	3730
ROMSEY SUPA IGA + LIQUOR X	ROMSEY	12/107 MAIN STREET		VIC	3434
ROSANNA IGA EVERYDAY X	ROSANNA	90-94 LOWER PLENTY RD		VIC	3084
ROSEDALE IGA LIQUOR X	ROSEDALE	17-19 PRIMLE STREET		VIC	3847
ROWVILLE LAKES IGA+LIQ X	ROWVILLE	150 KELLETS ROAD		VIC	3178
RUSHWORTH IGA	RUSHWORTH	18 HIGH STREET		VIC	3612
RUTHERGLEN IGA X	RUTHERGLEN	95 MAIN ST		VIC	3685
RYANS BEAUFORT X	BEAUFORT	39 NEILL STREET		VIC	3373
RYANS IGA SUPA. MIDVALE X	MT CLEAR	1168-1172 GEELONG ROAD		VIC	3350
RYANS MEGA LIQUOR COLAC X	COLAC	74-86 BROMFIELD ST		VIC	3250
RYANS MEGA W/HOUSE-BALLARAT X	BALLARAT	73 VICTORIA ST		VIC	3350
RYANS NORTHWAY IGA X	BALLARAT	CNR NORMAN & DOVETON STS		VIC	3350
RYANS PLEASANT PARK IGA X	BALLARAT	CNR STURT & PLEASANT STS		VIC	3350
RYANS SUPERMARKET-H/O SUPA X	MOUNT CLEAR	CNR WHITEHORSE&GEELONG RD		VIC	3350
RYANS TORQUAY IGA X	TORQUAY	9 GILBERT ST		VIC	3228
RYANS-KYNETON IGA X	KYNETON	60-62 MOLLISON STREET		VIC	3444
SAN REMO IGA X	SAN REMO	135 MARINE PDE		VIC	3925
SANDY HILL IGA XPRESS	SANDRINGHAM	222 BAY ROAD		VIC	3191
SEAFORD CELLARS IGA+LIQ X	SEAFORD	127-129 NEPEAN HWY		VIC	3198
SEAFORD NTH IGA XPRESS	SEAFORD	5/115-116 RAILWAY PARADE		VIC	3198
SEYMOUR S/MARKET X	SEYMOUR	SHOP 10 115 ANZAC AVE		VIC	3660
SIMS S/MARKET WERRIBEE IGA X	WERRIBEE	CNR SHAWS & TARNEIT RDS		VIC	3030
SIMS S/MKT WEST F/SCRAY IGA X	WEST FOOTSCRAY	511 BARKLY ST		VIC	3012
SOUTH CROYDON IGA+LIQ	CROYDON SOUTH	13 THE MALL		VIC	3136
SOUTH YARRA IGA XPRESS	SOUTH YARRA	113-115 TOORAK ROAD		VIC	3141
SOUTHBANK IGA EXPRESS	SOUTHBANK	89 CITY ROAD		VIC	3006
SPRINGDALE HEIGHTS IGA X	EAST ALBURY	CNR KAILERS RD&CARDO DVE		VIC	2641
SPRINGVALE SOUTH IGA X	SPRINGVALE	162-170 ATHOL STREET		VIC	3172
ST ALBANS IGA	ST ALBANS	18 EAST ESPLANADE		VIC	3021
ST KILDA RD IGA X-PRESS	SOUTHBANK	320 ST KILDA ROAD		VIC	3006
ST LEONARDS IGA PLUS LIQUOR X	ST LEONARDS	1364-1372 MOORADUC RD		VIC	3225
STATION ST IGA LIQUOR X	FAIRFIELD	140-142 STATION STREET		VIC	3078
STEVE & LINDAS S/MARKET IGA X	WANGARATTA	DOCKER ST		VIC	3677
STRATFORD IGA	STRATFORD	67 TYERS STREET		VIC	3862
STRATH VILLAGE IGA X	BENDIGO	SHOP 1 STRATH VILLAGE		VIC	3550
STRATHFIELDSAYE SUPA IGA X	STRATHFIELDSAYE	939 WELLINGTON STREET		VIC	3551
STRINGERS STORES IGA+LIQ	SORRENTO	2-8 OCEAN BEACH RD		VIC	3943
STUDFIELD IGA EVERYDAY X	WANTIRNA STH	191-195 STUD RD		VIC	3152
STURT ST IGA PLUS LIQUOR X	SOUTH MELBOURNE	151 STURT STREET		VIC	3205
SWIFT CREEK GEN STORE**	SWIFTS CREEK	OMEO HWY		VIC	3896
SWINTONS LIQ WARRNAMBOOL IGA X	WARRNAMBOOL	225 TIMOR ST		VIC	3280
TALLANGATTA IGA PLUS LIQUOR	TALLANGATTA	25 TOWONG ST		VIC	3700
TARWIN LOWER IGA	TARWIN LOWER	45 RIVER DRIVE		VIC	3956
TEMPLESTOWE SUPERMARKET IGA X	TEMPLESTOWE	114-116 JAMES ST		VIC	3106
TERANG & DISTRICT CO-OP	TERANG	30-38 HIGH ST		VIC	3264
THOMASTOWN IGA (MAIN ST) X	THOMASTOWN	122 MAIN ST		VIC	3074
THORNBURY CELLARS X	THORNBURY	141 MILLERS STREET		VIC	3071
TOCUMWAL IGA EVERYDAY	TOCUMWAL	38-42 DENILIQUIN ST		VIC	2714
TONGALA IGA PLUS LIQUOR *DD*	TONGALA	31-33 MANGAN STREET		VIC	3621
TOORADIN IGA PLUS LIQ	TOORADIN	104-108 STH GIPPSLAND HWY		VIC	3980
TOORAK ROAD IGA LIQUOR X	SOUTH YARRA	172-174 TOORAK ROAD		VIC	3141
TORMEY'S S/MART IGA X	CHARLTON	28 HIGH ST		VIC	3525
TRAFALGAR IGA	TRAFALGAR	5-17 MCCROREY STREET		VIC	3824
TRAVANCORE IGA PLUS LIQUOR	TRAVANCORE	5/50 MT ALEXANDER ROAD		VIC	3032
TRENTHAM IGA LIQUOR X	TRENTHAM	28 HIGH STREET		VIC	3458
TUMBARUMBA IGA+LIQUOR X	TUMBARUMBA	19 THE PARADE		VIC	2653
TYABB GROCER IGA GROCER	TYABB	1537 FRANKSTON-FLINDERS R		VIC	3913
UNA SUPERMARKET (THE) IGA X	COHUNA	49 KING GEORGE ST		VIC	3568
UPWEY IGA PLUS LIQUOR X	UPWEY	62-64 MAIN STREET		VIC	3158
VALLIS IGA EXPRESS X	HIGHTON	53 NORTH VALLEY ROAD		VIC	3216
VALLIS IGA X	HAMLYN HEIGHTS	111 VINES RD		VIC	3215
VILLAGE GROCER	MIDDLE PARK	19-21 ARMSTRONG ST		VIC	3206
WALKERS IGA+LIQ	LEITCHVILLE	KING ALBERT AVE		VIC	3567
WANDIN NTH IGA XPRESS LIQUOR X	WANDIN NORTH	388 WARBURTON HIGHWAY		VIC	3139
WANDONG IGA LIC S/MART X	WANDONG	3272 EPPING KILMORE ROAD		VIC	3758
WANTIRNA IGA PLUS LIQUOR(CORP)	WANTIRNA SOUTH	7/5 HARCREST BOULEVARDE		VIC	3152
WARBURTON LIC GROCERY X	WARBURTON	3465 MAIN ST		VIC	3799
WEIR'S FESTIVAL DONALD X	DONALD	41-43 WOODS ST		VIC	3480
WEIR'S ST ARNAUD IGA X	ST ARNAUD	43-47 NAPIER ST		VIC	3478
WERRIBEE IGA + LIQ COTTRELL	WERRIBEE	92-94 COTTRELL STREET		VIC	3030
WEST SUNSHINE IGA	WEST SUNSHINE	5-10 TALLINTYRE ROAD		VIC	3020
WESTEND IGA	TRARALGON	211 GREY STREET		VIC	3844
WINCHELSEA IGA PLUS X	WINCHELSEA	29 MAIN STREET		VIC	3241
WYNDHAMVALE IGA	WYNDHAM VALE	50 HONOUR AVENUE		VIC	3024
YARRAS EDGE IGA XPRESS	DOCKLANDS	54 RIVER ESPLANADE		VIC	3008
YARRAVILLE IGA EVERYDAY X	YARRAVILLE	12 ANDERSON ST		VIC	3013
FAMILY STORE IGA 5111-40	PUCKAPUNYAL	BLDG 1359 LABUAN ST		VIC	3662
NIGHT NOODLE MARKETS	MELBOURNE	BOATHOUSE DRIVE		VIC	3000
WATSONIA TAVERN 5143-50	MACLEOD	BLDG 40 GREENSBOROUGH RD		VIC	3086
AUSTRALIAN CELLAR DOOR**	PORT MELBOURNE	12/345 PLUMMER STREET		VIC	3207
BACKBEACH CELLARS	RYE	368 DUNDAS ST		VIC	3941
BARKLY STREET STORE LF2	PORTLAND	26 BARKLY ST		VIC	3305
BEAUMARIS CELLARS**	BEAUMARIS	15 SOUTH CONCOURSE		VIC	3193
BELMORE FINE WINES	BALWYN NORTH	243 BELMORE ROAD		VIC	3104
BLACKHEARTS & SPARROW WI NE	FITZROY	LVL 1/409-429 GORE ST		VIC	3065
BLACKHEARTS & SPARROWS WINE	FITZROY NORTH	113-115 SCOTCHMER STREET		VIC	3065
BOTTEGA TASCA**	CARLTON	321 LYGON STREET		VIC	3053
BOTTLEHOUSE **PP**	SOUTH YARRA	3C 199 TOORAK ROAD		VIC	3141
BOUTIQUE CELLAR	BOX HILL NORTH	1B WOODHOUSE GROVE		VIC	3129
BRUNO CELLARS	LAVERTON	18 AVIATION ROAD		VIC	3028
CAMBRIDGE CELLARS**	CAULFIELD NORTH	207A BALACLAVA RD		VIC	3161
CENTENARY CELLARS	BENTLEIGH EAST	85 MACKIE RD		VIC	3165
COBURG WINE & SPIRITS	COBURG	472 SYDNEY ROAD		VIC	3058
COLONIAL CELLARS	CARLTON NORTH	691 NICHOLSON STREET		VIC	3054
COLOSSUS SUPERMARKET DD	DONCASTER	6-8 STUTT AVE		VIC	3108
COMO WINE & SPIRITS	SOUTH YARRA	2/305 TOORAK ROAD		VIC	3141
DAWSON'S CELLARS**	YARRAVILLE	32 BALLARAT STREET		VIC	3013
DECANTERS BY THE BAY	PORT MELBOURNE	174 NOTT STREET		VIC	3207
DEVENISH RAILWAY HOTEL	DEVENISH	24 MAIN STREET		VIC	3726
DIVINO CELLARS X	CAMBERWELL	526 CAMBERWELL ROAD		VIC	3124
DOCS LIQUOR	RINGWOOD NORTH	200 WARRANDYTE ROAD		VIC	3134
DOME EXPRESS DOCKLANDS *PBD*	DOCKLANDS	763 BOURKE STREET		VIC	3008
DONBURN CELLARS	DONCASTER EAST	252 BLACKBURN ROAD		VIC	3109
DYNASTY FINE WINES	GLEN IRIS	1463 MALVERN ROAD		VIC	3146
EAST MALVERN CELLARS LF2	MALVERN EAST	340 WAVERLEY RD		VIC	3145
ELGAR ROAD LIQUOR	BOX HILL	596 ELGAR ROAD		VIC	3129
ELIZABETH SUPERMARKET LF2	MELBOURNE	490-494 ELIZABETH STREET		VIC	3000
ELWOOD WINE & SPIRITS LF1	ELWOOD	33 ORMOND RD		VIC	3184
EVELYN HOTEL**	FITZROY	351 BRUNSWICK ST		VIC	3065
EXFORD HOTEL X	MELBOURNE	199 RUSSELL STREET		VIC	3000
FERNY CREEK GEN STORE	FERNY CREEK	195 MT DANDENONG TOURIST		VIC	3786
FINEST DROP HAMPTON	HAMPTON	249 HAMPTON STREET		VIC	3188
FOUR SEASONS LIQUOR	HIGHETT	5/123 CHESTERVILLE ROAD		VIC	3190
FRANKS SUPERMARKET	KEILOR PARK	5 FOSTERS ROAD		VIC	3042
GERVASI CONTINENTAL GROCERY	LALOR	REAR 296 STATION STREET		VIC	3074
GNT FINE WINES	MITCHAM	6/23A COOK ROAD		VIC	3132
GRANGE CELLARS**	ALPHINGTON	80 GRANGE ROAD		VIC	3078
GRAPE & GRAIN LIQ CELLAR S	MOORABBIN	14 STATION STREET		VIC	3189
GUM TREE GOOD FOOD S/MART	ALBERT PARK	87 DUNDAS PLACE		VIC	3206
GUM TREE GOOD FOOD STH YARRA	SOUTH YARRA	114 TOORAK ROAD		VIC	3141
HARVEST WINE&LIQUOR**	NORTHCOTE	207HIGH STREET		VIC	3070
HINDMARSH HOTEL	JEPARIT	50 ROY STREET		VIC	3423
HOUSE OF LIQUOR	RICHMOND	210-212 VICTORIA STREET		VIC	3121
INGRID STREET CELLARS	DANDENONG	8 INGRID STREET		VIC	3175
INTERHAMPERS AUST PTY LTD	SPRINGVALE	1667 CENTRE RD		VIC	3171
JACKSONS-BAIRNSDALE	BAIRNSDALE	43 BAILEY ST		VIC	3875
KIMCHI KOREAN JAPAN GROC	FITZROY	161-163 BRUNSWICK STREET		VIC	3065
KING & GODFREE-CARLTON LF2	CARLTON	293 LYGON ST		VIC	3053
KOOYONG CELLARS**	KOOYONG	473 GLENFERRIE ROAD		VIC	3144
LABUAN SQUARE SUPERMARKET	NORLANE	18-20 LABUAN SQUARE		VIC	3214
LET'S UNWINE	BERWICK	65 HIGH STREET		VIC	3806
LIQUOR STATION	BENTLEIGH EAST	894 NORTH ROAD		VIC	3165
MALT & VINE	NEWPORT	13 HALL STREET		VIC	3015
MALVERN ROAD BOTTLE SHOP EDC	MALVERN EAST	1945 MALVERN ROAD		VIC	3145
MEDITERRANEAN WHOLESALER LF2	BRUNSWICK	482 SYDNEY RD		VIC	3056
NEW PP SUPERMARKET *PBD*	FOOTSCRAY	CNR ALBERT/PAISLEY STS		VIC	3011
NILLUMBIK CELLARS	DIAMOND CREEK	11 CHUTE RD		VIC	3089
OAKLEIGH FRIENDLY GROCER LF2	OAKLEIGH	37-39 ATHERTON ROAD		VIC	3166
OLD & RARE WINE COL HOUSE LF2	SOUTHBANK	133 QUEENSBRIDGE ST		VIC	3006
OUTLOOK DRIVE S/MART	DANDENONG NORTH	5A/54 OUTLOOK DRIVE		VIC	3175
PARERS KING ISLAND HOTEL *PBD*	KING ISLAND	7 MAIN STREET CURRIE		VIC	7256
PRESS CELLARS (THE)	WARRAGUL	1/80 SMITH STREET		VIC	3820
PSARAKOS LIQUOR-BUNDOORA	BUNDOORA	SHOP 1&2 2-8 MCLEANS RD		VIC	3083
PSARAKOS LIQUOR-THORNBRY LF1	THORNBURY	2-8 CLARENDON ST		VIC	3071
PURVIS WINE CELLARS	SURREY HILLS	617 WHITEHORSE RD		VIC	3127
RATHDOWNE CELLARS	CARLTON NORTH	348 RATHDOWNE ST		VIC	3054
RED BLUFF CELLARS	BLACK ROCK	5A/38 BLUFF ROAD		VIC	3193
RED WHITE & AMBER LF1	HAWTHORN	718 GLENFERRIE ROAD		VIC	3122
SILVAN LICENCED GROCER LF2	SILVAN	273 MONBULK ROAD		VIC	3795
SMALL PATCH WINE STORE	HAWTHORN	346 BURWOOD ROAD		VIC	3122
SMITH STREET CELLARS	FITZROY	195 SMITH STREET		VIC	3065
ST KILDA CELLARS X	ST KILDA	45 FITZROY STREET		VIC	3182
STAR HOTEL BRIGHT	BRIGHT	91 GAVAN STREET		VIC	3741
STOCKADE CELLARS	BALLARAT	CNR MAIR & ARMSTRONG		VIC	3350
SUTHERLAND FINE WINES**	COLLINGWOOD	31 VICTORIA PARADE		VIC	3066
THORNBURY FRIENDLY GROCER	THORNBURY	404 STATION STREET		VIC	3071
VINO CENTRAL IVANHOE	IVANHOE	211 UPPER HEIDELBERG ROAD		VIC	3079
WATERFALL GULLY CELLARS X	ROSEBUD	95 OLD CAPE SCHANK RD		VIC	3939
